"State","Year","Deaths","Crude_Rate","PCT_of_Total_Deaths","Multiple_Cause_of_death"
"Hawaii",2008,38,3.7,0,"Other opioids"
"Hawaii",2008,10,NA,0,"Methadone"
"Hawaii",2008,NA,NA,NA,"Other synthetic narcotics"
"Hawaii",2008,48,3.7,0,"All Opioids"
"Hawaii",2009,NA,NA,NA,"Heroin"
"Hawaii",2009,35,3.4,0,"Other opioids"
"Hawaii",2009,20,1.9,0,"Methadone"
"Hawaii",2009,NA,NA,NA,"Other synthetic narcotics"
"Hawaii",2009,55,5.3,0,"All Opioids"
"Hawaii",2010,NA,NA,NA,"Heroin"
"Hawaii",2010,43,4.1,0,"Other opioids"
"Hawaii",2010,14,NA,0,"Methadone"
"Hawaii",2010,NA,NA,NA,"Other synthetic narcotics"
"Hawaii",2010,57,4.1,0,"All Opioids"
"Hawaii",2011,NA,NA,NA,"Heroin"
"Hawaii",2011,47,4.4,0,"Other opioids"
"Hawaii",2011,19,NA,0,"Methadone"
"Hawaii",2011,NA,NA,NA,"Other synthetic narcotics"
"Hawaii",2011,66,4.4,0,"All Opioids"
"Hawaii",2012,NA,NA,NA,"Heroin"
"Hawaii",2012,36,3.3,0,"Other opioids"
"Hawaii",2012,15,NA,0,"Methadone"
"Hawaii",2012,NA,NA,NA,"Other synthetic narcotics"
"Hawaii",2012,51,3.3,0,"All Opioids"
"Hawaii",2013,10,NA,0,"Heroin"
"Hawaii",2013,40,3.6,0,"Other opioids"
"Hawaii",2013,17,NA,0,"Methadone"
"Hawaii",2013,NA,NA,NA,"Other synthetic narcotics"
"Hawaii",2013,67,3.6,0,"All Opioids"
"Hawaii",2014,13,NA,0,"Heroin"
"Hawaii",2014,35,3.1,0,"Other opioids"
"Hawaii",2014,11,NA,0,"Methadone"
"Hawaii",2014,NA,NA,NA,"Other synthetic narcotics"
"Hawaii",2014,59,3.1,0,"All Opioids"
"Hawaii",2015,15,NA,0,"Heroin"
"Hawaii",2015,37,3.3,0,"Other opioids"
"Hawaii",2015,11,NA,0,"Methadone"
"Hawaii",2015,13,NA,0,"Other synthetic narcotics"
"Hawaii",2015,76,3.3,0,"All Opioids"
"Georgia",2000,NA,NA,NA,"Heroin"
"Georgia",2000,67,1.1,0,"Other opioids"
"Georgia",2000,18,NA,0,"Methadone"
"Georgia",2000,14,NA,0,"Other synthetic narcotics"
"Georgia",2000,99,1.1,0,"All Opioids"
"Georgia",2001,NA,NA,NA,"Heroin"
"Georgia",2001,92,1.5,0,"Other opioids"
"Georgia",2001,43,0.7,0,"Methadone"
"Georgia",2001,34,0.6,0,"Other synthetic narcotics"
"Georgia",2001,169,2.8,0,"All Opioids"
"Georgia",2002,NA,NA,NA,"Heroin"
"Georgia",2002,98,1.6,0,"Other opioids"
"Georgia",2002,52,0.8,0,"Methadone"
"Georgia",2002,35,0.6,0,"Other synthetic narcotics"
"Georgia",2002,185,3,0,"All Opioids"
"Georgia",2003,NA,NA,NA,"Heroin"
"Georgia",2003,90,1.4,0,"Other opioids"
"Georgia",2003,65,1,0,"Methadone"
"Georgia",2003,36,0.6,0,"Other synthetic narcotics"
"Georgia",2003,191,3,0,"All Opioids"
"Georgia",2004,NA,NA,NA,"Heroin"
"Georgia",2004,107,1.7,0,"Other opioids"
"Georgia",2004,95,1.5,0,"Methadone"
"Georgia",2004,35,0.5,0,"Other synthetic narcotics"
"Georgia",2004,237,3.7,0,"All Opioids"
"Georgia",2005,NA,NA,NA,"Heroin"
"Georgia",2005,124,1.9,0,"Other opioids"
"Georgia",2005,123,1.9,0,"Methadone"
"Georgia",2005,47,0.7,0,"Other synthetic narcotics"
"Georgia",2005,294,4.5,0,"All Opioids"
"Georgia",2006,NA,NA,NA,"Heroin"
"Georgia",2006,136,2,0,"Other opioids"
"Georgia",2006,139,2.1,0,"Methadone"
"Georgia",2006,56,0.8,0,"Other synthetic narcotics"
"Georgia",2006,331,4.9,0,"All Opioids"
"Georgia",2007,11,NA,0,"Heroin"
"Georgia",2007,142,2.1,0,"Other opioids"
"Georgia",2007,171,2.5,0.1,"Methadone"
"Georgia",2007,68,1,0,"Other synthetic narcotics"
"Georgia",2007,392,5.6,0.1,"All Opioids"
"Georgia",2008,24,0.3,0,"Heroin"
"Georgia",2008,190,2.7,0.1,"Other opioids"
"Georgia",2008,140,2,0,"Methadone"
"Georgia",2008,59,0.8,0,"Other synthetic narcotics"
"Georgia",2008,413,5.8,0.1,"All Opioids"
"Georgia",2009,21,0.3,0,"Heroin"
"Georgia",2009,256,3.6,0.1,"Other opioids"
"Georgia",2009,166,2.3,0.1,"Methadone"
"Georgia",2009,83,1.2,0,"Other synthetic narcotics"
"Georgia",2009,526,7.4,0.2,"All Opioids"
"Georgia",2010,10,NA,0,"Heroin"
"Georgia",2010,315,4.4,0.1,"Other opioids"
"Georgia",2010,145,2,0,"Methadone"
"Georgia",2010,105,1.5,0,"Other synthetic narcotics"
"Georgia",2010,575,7.9,0.1,"All Opioids"
"Georgia",2011,30,0.4,0,"Heroin"
"Georgia",2011,336,4.6,0.1,"Other opioids"
"Georgia",2011,142,1.9,0,"Methadone"
"Georgia",2011,86,1.2,0,"Other synthetic narcotics"
"Georgia",2011,594,8.1,0.1,"All Opioids"
"Georgia",2012,40,0.5,0,"Heroin"
"Georgia",2012,306,4.1,0.1,"Other opioids"
"Georgia",2012,160,2.2,0.1,"Methadone"
"Georgia",2012,64,0.9,0,"Other synthetic narcotics"
"Georgia",2012,570,7.7,0.2,"All Opioids"
"Georgia",2013,65,0.9,0,"Heroin"
"Georgia",2013,315,4.2,0.1,"Other opioids"
"Georgia",2013,109,1.5,0,"Methadone"
"Georgia",2013,82,1.1,0,"Other synthetic narcotics"
"Georgia",2013,571,7.7,0.1,"All Opioids"
"Georgia",2014,153,2,0,"Heroin"
"Georgia",2014,395,5.2,0.1,"Other opioids"
"Georgia",2014,125,1.6,0,"Methadone"
"Georgia",2014,176,2.3,0.1,"Other synthetic narcotics"
"Georgia",2014,849,11.1,0.2,"All Opioids"
"Georgia",2015,223,2.9,0.1,"Heroin"
"Georgia",2015,436,5.7,0.1,"Other opioids"
"Georgia",2015,117,1.5,0,"Methadone"
"Georgia",2015,287,3.7,0.1,"Other synthetic narcotics"
"Georgia",2015,1063,13.8,0.3,"All Opioids"
"Florida",2000,171,1.4,0.1,"Heroin"
"Florida",2000,246,2,0.1,"Other opioids"
"Florida",2000,51,0.4,0,"Methadone"
"Florida",2000,85,0.7,0,"Other synthetic narcotics"
"Florida",2000,553,4.5,0.2,"All Opioids"
"Florida",2001,209,1.7,0.1,"Heroin"
"Florida",2001,444,3.5,0.1,"Other opioids"
"Florida",2001,131,1,0,"Methadone"
"Florida",2001,123,1,0,"Other synthetic narcotics"
"Florida",2001,907,7.2,0.2,"All Opioids"
"Florida",2002,208,1.6,0.1,"Heroin"
"Florida",2002,421,3.3,0.1,"Other opioids"
"Florida",2002,219,1.7,0.1,"Methadone"
"Florida",2002,142,1.1,0,"Other synthetic narcotics"
"Florida",2002,990,7.7,0.3,"All Opioids"
"Florida",2003,208,1.6,0.1,"Heroin"
"Florida",2003,451,3.4,0.1,"Other opioids"
"Florida",2003,273,2.1,0.1,"Methadone"
"Florida",2003,178,1.4,0.1,"Other synthetic narcotics"
"Florida",2003,1110,8.5,0.4,"All Opioids"
"Florida",2004,145,1.1,0,"Heroin"
"Florida",2004,568,4.2,0.2,"Other opioids"
"Florida",2004,441,3.3,0.1,"Methadone"
"Florida",2004,164,1.2,0.1,"Other synthetic narcotics"
"Florida",2004,1318,9.8,0.4,"All Opioids"
"Florida",2005,110,0.8,0,"Heroin"
"Florida",2005,511,3.7,0.2,"Other opioids"
"Florida",2005,441,3.2,0.1,"Methadone"
"Florida",2005,149,1.1,0,"Other synthetic narcotics"
"Florida",2005,1211,8.8,0.3,"All Opioids"
"Florida",2006,90,0.6,0,"Heroin"
"Florida",2006,624,4.4,0.2,"Other opioids"
"Florida",2006,539,3.8,0.2,"Methadone"
"Florida",2006,141,1,0,"Other synthetic narcotics"
"Florida",2006,1394,9.8,0.4,"All Opioids"
"Florida",2007,77,0.5,0,"Heroin"
"Florida",2007,786,5.5,0.3,"Other opioids"
"Florida",2007,575,4,0.2,"Methadone"
"Florida",2007,138,1,0,"Other synthetic narcotics"
"Florida",2007,1576,11,0.5,"All Opioids"
"Florida",2008,110,0.8,0,"Heroin"
"Florida",2008,870,6,0.3,"Other opioids"
"Florida",2008,467,3.2,0.1,"Methadone"
"Florida",2008,132,0.9,0,"Other synthetic narcotics"
"Florida",2008,1579,10.9,0.4,"All Opioids"
"Florida",2009,98,0.7,0,"Heroin"
"Florida",2009,1040,7.1,0.3,"Other opioids"
"Florida",2009,477,3.3,0.2,"Methadone"
"Florida",2009,175,1.2,0.1,"Other synthetic narcotics"
"Florida",2009,1790,12.3,0.6,"All Opioids"
"Florida",2010,51,0.3,0,"Heroin"
"Florida",2010,1202,8.1,0.4,"Other opioids"
"Florida",2010,441,3,0.1,"Methadone"
"Florida",2010,155,1,0,"Other synthetic narcotics"
"Florida",2010,1849,12.4,0.5,"All Opioids"
"Florida",2011,64,0.4,0,"Heroin"
"Florida",2011,1095,7.3,0.4,"Other opioids"
"Florida",2011,458,3,0.1,"Methadone"
"Florida",2011,145,1,0,"Other synthetic narcotics"
"Florida",2011,1762,11.7,0.5,"All Opioids"
"Florida",2012,103,0.7,0,"Heroin"
"Florida",2012,879,5.7,0.3,"Other opioids"
"Florida",2012,346,2.3,0.1,"Methadone"
"Florida",2012,176,1.1,0.1,"Other synthetic narcotics"
"Florida",2012,1504,9.8,0.5,"All Opioids"
"Florida",2013,186,1.2,0.1,"Heroin"
"Florida",2013,788,5.1,0.3,"Other opioids"
"Florida",2013,274,1.8,0.1,"Methadone"
"Florida",2013,200,1.3,0.1,"Other synthetic narcotics"
"Florida",2013,1448,9.4,0.6,"All Opioids"
"Florida",2014,350,2.2,0.1,"Heroin"
"Florida",2014,724,4.6,0.2,"Other opioids"
"Florida",2014,230,1.5,0.1,"Methadone"
"Florida",2014,353,2.2,0.1,"Other synthetic narcotics"
"Florida",2014,1657,10.5,0.5,"All Opioids"
"Florida",2015,567,3.5,0.2,"Heroin"
"Florida",2015,815,5,0.3,"Other opioids"
"Florida",2015,210,1.3,0.1,"Methadone"
"Florida",2015,617,3.8,0.2,"Other synthetic narcotics"
"Florida",2015,2209,13.6,0.8,"All Opioids"
"District of Columbia",2000,NA,NA,NA,"Heroin"
"District of Columbia",2000,NA,NA,NA,"Other opioids"
"District of Columbia",2000,NA,NA,NA,"Methadone"
"District of Columbia",2000,NA,NA,NA,"Other synthetic narcotics"
"District of Columbia",2000,0,0,0,"All Opioids"
"District of Columbia",2001,NA,NA,NA,"Heroin"
"District of Columbia",2001,NA,NA,NA,"Other opioids"
"District of Columbia",2001,NA,NA,NA,"Methadone"
"District of Columbia",2001,NA,NA,NA,"Other synthetic narcotics"
"District of Columbia",2001,0,0,0,"All Opioids"
"District of Columbia",2002,NA,NA,NA,"Heroin"
"District of Columbia",2002,NA,NA,NA,"Other opioids"
"District of Columbia",2002,NA,NA,NA,"Methadone"
"District of Columbia",2002,NA,NA,NA,"Other synthetic narcotics"
"District of Columbia",2002,0,0,0,"All Opioids"
"District of Columbia",2003,NA,NA,NA,"Heroin"
"District of Columbia",2003,NA,NA,NA,"Other opioids"
"District of Columbia",2003,10,NA,0,"Methadone"
"District of Columbia",2003,NA,NA,NA,"Other synthetic narcotics"
"District of Columbia",2003,10,0,0,"All Opioids"
"District of Columbia",2004,NA,NA,NA,"Heroin"
"District of Columbia",2004,19,NA,0,"Other opioids"
"District of Columbia",2004,NA,NA,NA,"Methadone"
"District of Columbia",2004,NA,NA,NA,"Other synthetic narcotics"
"District of Columbia",2004,19,0,0,"All Opioids"
"District of Columbia",2005,NA,NA,NA,"Heroin"
"District of Columbia",2005,NA,NA,NA,"Other opioids"
"District of Columbia",2005,10,NA,0,"Methadone"
"District of Columbia",2005,NA,NA,NA,"Other synthetic narcotics"
"District of Columbia",2005,10,0,0,"All Opioids"
"District of Columbia",2006,NA,NA,NA,"Heroin"
"District of Columbia",2006,17,NA,0,"Other opioids"
"District of Columbia",2006,13,NA,0,"Methadone"
"District of Columbia",2006,NA,NA,NA,"Other synthetic narcotics"
"District of Columbia",2006,30,0,0,"All Opioids"
"District of Columbia",2007,NA,NA,NA,"Heroin"
"District of Columbia",2007,NA,NA,NA,"Other opioids"
"District of Columbia",2007,NA,NA,NA,"Methadone"
"District of Columbia",2007,NA,NA,NA,"Other synthetic narcotics"
"District of Columbia",2007,0,0,0,"All Opioids"
"District of Columbia",2008,NA,NA,NA,"Heroin"
"District of Columbia",2008,NA,NA,NA,"Other opioids"
"District of Columbia",2008,NA,NA,NA,"Methadone"
"District of Columbia",2008,NA,NA,NA,"Other synthetic narcotics"
"District of Columbia",2008,0,0,0,"All Opioids"
"District of Columbia",2009,NA,NA,NA,"Heroin"
"District of Columbia",2009,NA,NA,NA,"Other opioids"
"District of Columbia",2009,NA,NA,NA,"Methadone"
"District of Columbia",2009,NA,NA,NA,"Other synthetic narcotics"
"District of Columbia",2009,0,0,0,"All Opioids"
"District of Columbia",2010,16,NA,0,"Heroin"
"District of Columbia",2010,NA,NA,NA,"Other opioids"
"District of Columbia",2010,10,NA,0,"Methadone"
"District of Columbia",2010,NA,NA,NA,"Other synthetic narcotics"
"District of Columbia",2010,26,0,0,"All Opioids"
"District of Columbia",2011,24,4.7,0,"Heroin"
"District of Columbia",2011,12,NA,0,"Other opioids"
"District of Columbia",2011,13,NA,0,"Methadone"
"District of Columbia",2011,NA,NA,NA,"Other synthetic narcotics"
"District of Columbia",2011,49,4.7,0,"All Opioids"
"District of Columbia",2012,25,4.8,0,"Heroin"
"District of Columbia",2012,14,NA,0,"Other opioids"
"District of Columbia",2012,NA,NA,NA,"Methadone"
"District of Columbia",2012,NA,NA,NA,"Other synthetic narcotics"
"District of Columbia",2012,39,4.8,0,"All Opioids"
"District of Columbia",2013,35,6.5,0,"Heroin"
"District of Columbia",2013,10,NA,0,"Other opioids"
"District of Columbia",2013,NA,NA,NA,"Methadone"
"District of Columbia",2013,NA,NA,NA,"Other synthetic narcotics"
"District of Columbia",2013,45,6.5,0,"All Opioids"
"District of Columbia",2014,38,7,0,"Heroin"
"District of Columbia",2014,20,3.7,0,"Other opioids"
"District of Columbia",2014,10,NA,0,"Methadone"
"District of Columbia",2014,13,NA,0,"Other synthetic narcotics"
"District of Columbia",2014,81,10.7,0,"All Opioids"
"District of Columbia",2015,67,12.1,0,"Heroin"
"District of Columbia",2015,22,4,0,"Other opioids"
"District of Columbia",2015,NA,NA,NA,"Methadone"
"District of Columbia",2015,27,4.9,0,"Other synthetic narcotics"
"District of Columbia",2015,116,21,0,"All Opioids"
"Delaware",2000,NA,NA,NA,"Heroin"
"Delaware",2000,NA,NA,NA,"Other opioids"
"Delaware",2000,NA,NA,NA,"Methadone"
"Delaware",2000,NA,NA,NA,"Other synthetic narcotics"
"Delaware",2000,0,0,0,"All Opioids"
"Delaware",2001,NA,NA,NA,"Heroin"
"Delaware",2001,10,NA,0,"Other opioids"
"Delaware",2001,NA,NA,NA,"Methadone"
"Delaware",2001,NA,NA,NA,"Other synthetic narcotics"
"Delaware",2001,10,0,0,"All Opioids"
"Delaware",2002,15,NA,0,"Heroin"
"Delaware",2002,23,3.8,0,"Other opioids"
"Delaware",2002,NA,NA,NA,"Methadone"
"Delaware",2002,NA,NA,NA,"Other synthetic narcotics"
"Delaware",2002,38,3.8,0,"All Opioids"
"Delaware",2003,NA,NA,NA,"Heroin"
"Delaware",2003,16,NA,0,"Other opioids"
"Delaware",2003,14,NA,0,"Methadone"
"Delaware",2003,NA,NA,NA,"Other synthetic narcotics"
"Delaware",2003,30,0,0,"All Opioids"
"Delaware",2004,NA,NA,NA,"Heroin"
"Delaware",2004,15,NA,0,"Other opioids"
"Delaware",2004,NA,NA,NA,"Methadone"
"Delaware",2004,NA,NA,NA,"Other synthetic narcotics"
"Delaware",2004,15,0,0,"All Opioids"
"Delaware",2005,NA,NA,NA,"Heroin"
"Delaware",2005,12,NA,0,"Other opioids"
"Delaware",2005,10,NA,0,"Methadone"
"Delaware",2005,NA,NA,NA,"Other synthetic narcotics"
"Delaware",2005,22,0,0,"All Opioids"
"Delaware",2006,NA,NA,NA,"Heroin"
"Delaware",2006,16,NA,0,"Other opioids"
"Delaware",2006,16,NA,0,"Methadone"
"Delaware",2006,14,NA,0,"Other synthetic narcotics"
"Delaware",2006,46,0,0,"All Opioids"
"Delaware",2007,10,NA,0,"Heroin"
"Delaware",2007,15,NA,0,"Other opioids"
"Delaware",2007,21,3.2,0,"Methadone"
"Delaware",2007,NA,NA,NA,"Other synthetic narcotics"
"Delaware",2007,46,3.2,0,"All Opioids"
"Delaware",2008,NA,NA,NA,"Heroin"
"Delaware",2008,31,4.6,0,"Other opioids"
"Delaware",2008,19,NA,0,"Methadone"
"Delaware",2008,NA,NA,NA,"Other synthetic narcotics"
"Delaware",2008,50,4.6,0,"All Opioids"
"Delaware",2009,NA,NA,NA,"Heroin"
"Delaware",2009,46,6.7,0,"Other opioids"
"Delaware",2009,24,3.5,0,"Methadone"
"Delaware",2009,21,3.1,0,"Other synthetic narcotics"
"Delaware",2009,91,13.3,0,"All Opioids"
"Delaware",2010,17,NA,0,"Heroin"
"Delaware",2010,55,7.9,0,"Other opioids"
"Delaware",2010,25,3.6,0,"Methadone"
"Delaware",2010,17,NA,0,"Other synthetic narcotics"
"Delaware",2010,114,11.5,0,"All Opioids"
"Delaware",2011,15,NA,0,"Heroin"
"Delaware",2011,61,8.7,0,"Other opioids"
"Delaware",2011,19,NA,0,"Methadone"
"Delaware",2011,14,NA,0,"Other synthetic narcotics"
"Delaware",2011,109,8.7,0,"All Opioids"
"Delaware",2012,20,2.8,0,"Heroin"
"Delaware",2012,37,5.2,0,"Other opioids"
"Delaware",2012,11,NA,0,"Methadone"
"Delaware",2012,18,NA,0,"Other synthetic narcotics"
"Delaware",2012,86,8,0,"All Opioids"
"Delaware",2013,39,5.4,0,"Heroin"
"Delaware",2013,34,4.7,0,"Other opioids"
"Delaware",2013,22,3,0,"Methadone"
"Delaware",2013,23,3.2,0,"Other synthetic narcotics"
"Delaware",2013,118,16.3,0,"All Opioids"
"Delaware",2014,54,7.4,0,"Heroin"
"Delaware",2014,38,5.2,0,"Other opioids"
"Delaware",2014,24,3.3,0,"Methadone"
"Delaware",2014,29,4,0,"Other synthetic narcotics"
"Delaware",2014,145,19.9,0,"All Opioids"
"Delaware",2015,66,8.9,0,"Heroin"
"Delaware",2015,37,5,0,"Other opioids"
"Delaware",2015,14,NA,0,"Methadone"
"Delaware",2015,39,5.3,0,"Other synthetic narcotics"
"Delaware",2015,156,19.2,0,"All Opioids"
"Connecticut",2000,113,4.4,0,"Heroin"
"Connecticut",2000,NA,NA,NA,"Other opioids"
"Connecticut",2000,16,NA,0,"Methadone"
"Connecticut",2000,NA,NA,NA,"Other synthetic narcotics"
"Connecticut",2000,129,4.4,0,"All Opioids"
"Connecticut",2001,98,3.8,0,"Heroin"
"Connecticut",2001,19,NA,0,"Other opioids"
"Connecticut",2001,16,NA,0,"Methadone"
"Connecticut",2001,NA,NA,NA,"Other synthetic narcotics"
"Connecticut",2001,133,3.8,0,"All Opioids"
"Connecticut",2002,89,3.4,0,"Heroin"
"Connecticut",2002,24,0.9,0,"Other opioids"
"Connecticut",2002,24,0.9,0,"Methadone"
"Connecticut",2002,NA,NA,NA,"Other synthetic narcotics"
"Connecticut",2002,137,5.2,0,"All Opioids"
"Connecticut",2003,108,4.1,0,"Heroin"
"Connecticut",2003,23,0.9,0,"Other opioids"
"Connecticut",2003,19,NA,0,"Methadone"
"Connecticut",2003,NA,NA,NA,"Other synthetic narcotics"
"Connecticut",2003,150,5,0,"All Opioids"
"Connecticut",2004,93,3.5,0,"Heroin"
"Connecticut",2004,31,1.2,0,"Other opioids"
"Connecticut",2004,42,1.6,0,"Methadone"
"Connecticut",2004,10,NA,0,"Other synthetic narcotics"
"Connecticut",2004,176,6.3,0,"All Opioids"
"Connecticut",2005,82,3.1,0,"Heroin"
"Connecticut",2005,27,1,0,"Other opioids"
"Connecticut",2005,38,1.4,0,"Methadone"
"Connecticut",2005,11,NA,0,"Other synthetic narcotics"
"Connecticut",2005,158,5.5,0,"All Opioids"
"Connecticut",2006,92,3.4,0,"Heroin"
"Connecticut",2006,39,1.5,0,"Other opioids"
"Connecticut",2006,60,2.2,0,"Methadone"
"Connecticut",2006,13,NA,0,"Other synthetic narcotics"
"Connecticut",2006,204,7.1,0,"All Opioids"
"Connecticut",2007,120,4.5,0,"Heroin"
"Connecticut",2007,34,1.3,0,"Other opioids"
"Connecticut",2007,56,2.1,0,"Methadone"
"Connecticut",2007,22,0.8,0,"Other synthetic narcotics"
"Connecticut",2007,232,8.7,0,"All Opioids"
"Connecticut",2008,108,4,0,"Heroin"
"Connecticut",2008,39,1.4,0,"Other opioids"
"Connecticut",2008,47,1.7,0,"Methadone"
"Connecticut",2008,16,NA,0,"Other synthetic narcotics"
"Connecticut",2008,210,7.1,0,"All Opioids"
"Connecticut",2009,100,3.6,0,"Heroin"
"Connecticut",2009,32,1.2,0,"Other opioids"
"Connecticut",2009,42,1.5,0,"Methadone"
"Connecticut",2009,21,0.8,0,"Other synthetic narcotics"
"Connecticut",2009,195,7.1,0,"All Opioids"
"Connecticut",2010,77,2.8,0,"Heroin"
"Connecticut",2010,43,1.6,0,"Other opioids"
"Connecticut",2010,43,1.6,0,"Methadone"
"Connecticut",2010,22,0.8,0,"Other synthetic narcotics"
"Connecticut",2010,185,6.8,0,"All Opioids"
"Connecticut",2011,85,3.1,0,"Heroin"
"Connecticut",2011,44,1.6,0,"Other opioids"
"Connecticut",2011,32,1.2,0,"Methadone"
"Connecticut",2011,16,NA,0,"Other synthetic narcotics"
"Connecticut",2011,177,5.9,0,"All Opioids"
"Connecticut",2012,97,3.5,0,"Heroin"
"Connecticut",2012,37,1.3,0,"Other opioids"
"Connecticut",2012,25,0.9,0,"Methadone"
"Connecticut",2012,15,NA,0,"Other synthetic narcotics"
"Connecticut",2012,174,5.7,0,"All Opioids"
"Connecticut",2013,229,8.1,0.1,"Heroin"
"Connecticut",2013,145,5.2,0,"Other opioids"
"Connecticut",2013,49,1.7,0,"Methadone"
"Connecticut",2013,53,1.9,0,"Other synthetic narcotics"
"Connecticut",2013,476,16.9,0.1,"All Opioids"
"Connecticut",2014,299,10.6,0.1,"Heroin"
"Connecticut",2014,159,5.6,0.1,"Other opioids"
"Connecticut",2014,52,1.8,0,"Methadone"
"Connecticut",2014,92,3.3,0,"Other synthetic narcotics"
"Connecticut",2014,602,21.3,0.2,"All Opioids"
"Connecticut",2015,391,13.8,0.1,"Heroin"
"Connecticut",2015,187,6.6,0.1,"Other opioids"
"Connecticut",2015,73,2.6,0,"Methadone"
"Connecticut",2015,210,7.4,0.1,"Other synthetic narcotics"
"Connecticut",2015,861,30.4,0.3,"All Opioids"
"Colorado",2000,38,1.2,0,"Heroin"
"Colorado",2000,62,1.9,0,"Other opioids"
"Colorado",2000,17,NA,0,"Methadone"
"Colorado",2000,24,0.7,0,"Other synthetic narcotics"
"Colorado",2000,141,3.8,0,"All Opioids"
"Colorado",2001,22,0.7,0,"Heroin"
"Colorado",2001,99,3,0,"Other opioids"
"Colorado",2001,21,0.6,0,"Methadone"
"Colorado",2001,19,NA,0,"Other synthetic narcotics"
"Colorado",2001,161,4.3,0,"All Opioids"
"Colorado",2002,28,0.8,0,"Heroin"
"Colorado",2002,75,2.2,0,"Other opioids"
"Colorado",2002,27,0.8,0,"Methadone"
"Colorado",2002,31,0.9,0,"Other synthetic narcotics"
"Colorado",2002,161,4.7,0,"All Opioids"
"Colorado",2003,23,0.7,0,"Heroin"
"Colorado",2003,74,2.2,0,"Other opioids"
"Colorado",2003,32,0.9,0,"Methadone"
"Colorado",2003,23,0.7,0,"Other synthetic narcotics"
"Colorado",2003,152,4.5,0,"All Opioids"
"Colorado",2004,23,0.7,0,"Heroin"
"Colorado",2004,82,2.4,0,"Other opioids"
"Colorado",2004,40,1.2,0,"Methadone"
"Colorado",2004,23,0.7,0,"Other synthetic narcotics"
"Colorado",2004,168,5,0,"All Opioids"
"Colorado",2005,42,1.2,0,"Heroin"
"Colorado",2005,110,3.2,0,"Other opioids"
"Colorado",2005,54,1.6,0,"Methadone"
"Colorado",2005,36,1,0,"Other synthetic narcotics"
"Colorado",2005,242,7,0,"All Opioids"
"Colorado",2006,39,1.1,0,"Heroin"
"Colorado",2006,130,3.7,0,"Other opioids"
"Colorado",2006,59,1.7,0,"Methadone"
"Colorado",2006,28,0.8,0,"Other synthetic narcotics"
"Colorado",2006,256,7.3,0,"All Opioids"
"Colorado",2007,39,1.1,0,"Heroin"
"Colorado",2007,194,5.4,0.1,"Other opioids"
"Colorado",2007,60,1.7,0,"Methadone"
"Colorado",2007,44,1.2,0,"Other synthetic narcotics"
"Colorado",2007,337,9.4,0.1,"All Opioids"
"Colorado",2008,48,1.3,0,"Heroin"
"Colorado",2008,182,4.9,0.1,"Other opioids"
"Colorado",2008,47,1.3,0,"Methadone"
"Colorado",2008,38,1,0,"Other synthetic narcotics"
"Colorado",2008,315,8.5,0.1,"All Opioids"
"Colorado",2009,73,1.9,0,"Heroin"
"Colorado",2009,173,4.6,0.1,"Other opioids"
"Colorado",2009,58,1.5,0,"Methadone"
"Colorado",2009,68,1.8,0,"Other synthetic narcotics"
"Colorado",2009,372,9.8,0.1,"All Opioids"
"Colorado",2010,46,1.2,0,"Heroin"
"Colorado",2010,146,3.8,0,"Other opioids"
"Colorado",2010,50,1.3,0,"Methadone"
"Colorado",2010,59,1.6,0,"Other synthetic narcotics"
"Colorado",2010,301,7.9,0,"All Opioids"
"Colorado",2011,80,2.1,0,"Heroin"
"Colorado",2011,196,5,0.1,"Other opioids"
"Colorado",2011,61,1.6,0,"Methadone"
"Colorado",2011,78,2,0,"Other synthetic narcotics"
"Colorado",2011,415,10.7,0.1,"All Opioids"
"Colorado",2012,91,2.3,0,"Heroin"
"Colorado",2012,225,5.7,0.1,"Other opioids"
"Colorado",2012,45,1.1,0,"Methadone"
"Colorado",2012,53,1.3,0,"Other synthetic narcotics"
"Colorado",2012,414,10.4,0.1,"All Opioids"
"Colorado",2013,120,3,0,"Heroin"
"Colorado",2013,219,5.4,0.1,"Other opioids"
"Colorado",2013,43,1.1,0,"Methadone"
"Colorado",2013,69,1.7,0,"Other synthetic narcotics"
"Colorado",2013,451,11.2,0.1,"All Opioids"
"Colorado",2014,158,3.8,0.1,"Heroin"
"Colorado",2014,262,6.4,0.1,"Other opioids"
"Colorado",2014,51,1.2,0,"Methadone"
"Colorado",2014,84,2,0,"Other synthetic narcotics"
"Colorado",2014,555,13.4,0.2,"All Opioids"
"Colorado",2015,162,3.9,0.1,"Heroin"
"Colorado",2015,268,6.4,0.1,"Other opioids"
"Colorado",2015,36,0.9,0,"Methadone"
"Colorado",2015,65,1.5,0,"Other synthetic narcotics"
"Colorado",2015,531,12.7,0.2,"All Opioids"
"California",2000,345,1.4,0.1,"Heroin"
"California",2000,667,2.7,0.2,"Other opioids"
"California",2000,54,0.2,0,"Methadone"
"California",2000,72,0.3,0,"Other synthetic narcotics"
"California",2000,1138,4.6,0.3,"All Opioids"
"California",2001,232,0.9,0.1,"Heroin"
"California",2001,345,1.4,0.1,"Other opioids"
"California",2001,41,0.2,0,"Methadone"
"California",2001,31,0.1,0,"Other synthetic narcotics"
"California",2001,649,2.6,0.2,"All Opioids"
"California",2002,381,1.5,0.1,"Heroin"
"California",2002,968,3.8,0.3,"Other opioids"
"California",2002,125,0.5,0,"Methadone"
